,Chhudaina Timro Mayale,Chudaina,Gurans Fulyo,Pahilo Junima,Parelima,Yo Mann Ta Mero Nepali Ho,Hindda Hinddai,Timi Bhayera,Abhimaan,Bachau,Khaseka Tara,Timi Bhane,Resham,Ghin Ghin Madal(Panche Baja),Ma Yesto Geet Gaunchhu-Duet,Harek Saas Sita,Khaali,Khula Aakash,Muskuraye,Sa Re Ga Ma Pa,Sabai Thikai Huncha,Tana Mann Bachanle,Aashish,Asaar,Deorali Darah,Junkeri,Neela Akash,Ram Sailee-Ode To My Father,WildFire(Dadhelo),Man Magan,Wora Para,Gajalu Ti Thula Thula,Timilai Ma Ke Bhanu,Baneko Chha Paharale,Bhok Lagyo,Ma Kasari Bhanu,Mero Topi,Nepali Nepalko,Chyangba Hai Chyangba,Ma Bhakta Hu Yo Desh,Kaha Hola Ghar,Dekhe Pachhi,Harsha Ko Geet,Aankhama,Raat Bityo,Sanjha Pakha,Timile Herda,Yaad Sanchi Samjhana,Yo Samjhine Maan Chha,Aanshu Ra Suskera Ka,Dharti Ko Chhati,Ghamma Pani Maya,Him Shrinkhalama,Nepali Hami,Sunsan Prakirti Ko,Timile Diyeka,Timile Jatinai Maya,Yo Chhoto Jeevan Ma,Hamro Nepalma,Hitaiko Maya,Kholai Khola,Saajha Ma Aunu (Maya ko Chino),Yesto Pani Hundo Raichha,Lekhideu Timro Nam,Aagya - Official,Bhumari,Daagbatti,Hey Bhagwan,Soch,Sagarsari Chokho Maya,Timilai Dekhera,Bigrau Jasto Lagchha,Bistarai,Pani Paryo,Timra Dui Aankhama,Akorinchhu,Daya Baya,Kahan Dekhi Kahan Samma,Malai Angali Deu,Paisa,Samarpan,Samjhanchu,Bujhideu,Chaar Dewar,Hera Na,Thamana Haat,Maya Meri Maya,Suna Suna Sundari (From Nango Gaun),Aansu Ko Artha,Fewa Talma Saili,Fulai Fula Dinchhau ki - Remake Version,Mangali,Nabheti Nabheti,Pilayo Sathile,Dashain Tihar,Kasham Ho Kasham,Pheri Tyo Din,Runna Bhanthe,Timi Royeko Pal,Chumera Sugandhi Phool,Je Chhau Timi,Kasari Bhanu,Timro Aankha,Bhanchhan Lognemanchhe,Jaba Sandhya Hunchha
Kasham Ho Kasham,0.9832532016830544,0.9826888483469627,0.9879469449386055,0.9844976674353374,0.9764963926151226,0.9889424481033395,0.99309892459974,0.9864452215436622,0.9823410768019416,0.9868309295355018,0.9875208251642823,0.9862929587884339,0.9936323197029091,0.9907494590249222,0.9938101292718693,0.9849419983685156,0.9854447706534072,0.9767324807438211,0.9795410137066978,0.9851674697976875,0.9714868013557083,0.933346974114703,0.9892286855043853,0.9799934585677236,0.9881580808222535,0.9912525592666754,0.9806520001514636,0.9889211247730861,0.9862645410758764,0.9897098793947818,0.9798287316321145,0.9820097934896053,0.97104396391422,0.9377804517621111,0.9395851771394438,0.9594943553143367,0.9583376202292417,0.9677302352743368,0.9629059327012419,0.9694320847411896,0.9909736562344061,0.9735586278923176,0.9860624288320307,0.9694903005179573,0.9739187480398706,0.980194448192687,0.9675523243355884,0.9863378946787995,0.9638800079012214,0.9724932832445244,0.9416473872431274,0.9723038749825468,0.9825703589328424,0.9476577086304296,0.9763679892231512,0.9553874583697001,0.9720572316057058,0.964299602183907,0.9874139678279643,0.9878114302763351,0.9927752092513725,0.9785951485340353,0.977271208484782,0.9777022019870663,0.9710178731424797,0.9791537642768865,0.979506892554651,0.9807403545538861,0.9784677955223589,0.9949040331316692,0.9951659342759492,0.9737913136945519,0.9856710752082984,0.9857739251775146,0.9900340220894304,0.9902056922602278,0.9905305027230684,0.9864234278115972,0.9827660654360157,0.9986072157169799,0.9907273151846484,0.9953109339001681,0.9849134832984364,0.962959961924292,0.9816274672178104,0.9825023913731498,0.9547169149292132,0.986836883293955,0.9967631222752835,0.9861675576633557,0.9970266226079942,0.9866302380243885,0.9795240826031681,0.9794175631793421,0.9880848178698163,1.0000000000000002,0.9735169417436349,0.9846171058135973,0.9963816699432113,0.9757940197393166,0.9930252225024743,0.9875178407739003,0.973917316187185,0.9799441034739577,0.9903249189894423
Pheri Tyo Din,0.9571129609709649,0.9635564801568891,0.964352546883751,0.9763670473760307,0.9620242727252234,0.9744426152689357,0.9710718371249296,0.9619328558474375,0.982568106722202,0.9707997012718274,0.9571938336588807,0.9709400721218664,0.9818074298353701,0.969040882949003,0.9802252171746006,0.9530637571793813,0.9660034300996114,0.9515679985684654,0.961464838814154,0.9536655105558319,0.9783308532297927,0.907491470362173,0.9503362482312337,0.9380486395512495,0.9396004758114674,0.9640023158527334,0.9331079080404525,0.94957816028475,0.941792553727433,0.9567957532050694,0.9188067953170233,0.9389860314394642,0.9264392682223224,0.8584334561546647,0.9397821786110968,0.9107132184715875,0.9079407063701594,0.9258497085950226,0.9209190273970573,0.9549217554457603,0.9571528587997297,0.9305260717256606,0.9574207082941688,0.9174483929983727,0.9181454064412666,0.939745284976048,0.9341090560492028,0.9621113028124277,0.9252171809081021,0.9393536420605797,0.8755741466868926,0.9240736688337263,0.9624359712745634,0.8935420566201051,0.9334100584223181,0.8938378607906947,0.9347067250536477,0.9214765461624899,0.9594732709416002,0.9565970357062394,0.9612511484953552,0.9475865230822846,0.9360139519929191,0.9454903105267335,0.9296162365531463,0.9310640059292041,0.9292132642737773,0.92772455564376,0.932733465472157,0.9808495777505833,0.9761526951374907,0.9576835243529305,0.9675173817411807,0.9525472978396479,0.9596248482014765,0.9795396420292997,0.96418706619941,0.9654164840773704,0.9901241680757137,0.9698315795023378,0.9521058969072053,0.9707149094252564,0.934715994877156,0.8961862354158756,0.9558610399349156,0.9583149834733451,0.8981686259023138,0.9464051156272127,0.9728571284274542,0.9637955211998781,0.9735980470422377,0.9578854331592206,0.9642991118410179,0.981653772929384,0.9742378805407879,0.9735169417436349,0.9999999999999994,0.9839876934800611,0.9725039696896813,0.9186129746596722,0.9531868904432741,0.9425633556299546,0.9067903643674978,0.9633977361201954,0.9802571514581895
Runna Bhanthe,0.9872038886486983,0.9905466979361648,0.970276669215671,0.993477526332245,0.9855937920182094,0.988762065064389,0.9850704986655177,0.9832458734688364,0.98569384004998,0.9822756150633685,0.9843599701318789,0.9909901977562551,0.9894287011772568,0.9879051055462096,0.9942018940510179,0.9769051080214243,0.985574897900312,0.9694130226841073,0.9638305491740714,0.9613348320576749,0.9745610067007479,0.9585186182543769,0.9635283434026316,0.9629653499792843,0.9604767343589633,0.9747634661813159,0.9476519707148409,0.9654493403462647,0.9583428828742687,0.979255992969149,0.9496001922309214,0.9693927627321858,0.9445175638653779,0.9189888366197302,0.9689344922681287,0.957704862547631,0.9595430069527171,0.9681318838160333,0.9633128821915371,0.9847952967284994,0.9804087992165267,0.96757288888673,0.9730319394159455,0.948723184657628,0.9473961457125037,0.9633866138256105,0.950773181959267,0.9875271296202217,0.9603501528029023,0.9515815319594187,0.8920039156678128,0.9605080686121661,0.9718330516232473,0.9462505205888379,0.9572278741016134,0.9107815595012825,0.9617813499986271,0.9473857116229247,0.9635597070860745,0.9770008838165899,0.9801678477185142,0.9525734664078341,0.9514355695769904,0.971121886136367,0.961040116554795,0.9528850572518989,0.9487185872767542,0.9539851442218256,0.9609278331066982,0.9883545063955627,0.988460926606375,0.9613634619556044,0.9756377789457085,0.9834879863473306,0.9833581880351729,0.9902776956473088,0.9772512486439702,0.96613326260444,0.9771638041536663,0.9821671061645237,0.9671722145016589,0.9790799721809444,0.9679725735719573,0.9474041091125079,0.972204427838568,0.9829149428795604,0.9069843336813624,0.9634864904521168,0.9850064166391375,0.9875597667922045,0.9848020095363935,0.9736557248321366,0.9622907821064586,0.9960293065706942,0.9908503316925094,0.9846171058135973,0.9839876934800611,1.0,0.9905831707035472,0.9485699421055753,0.9735631962067244,0.974266993286113,0.9330769544699978,0.9726546974976114,0.9965634888527234
Timi Royeko Pal,0.9879491829293934,0.9877991177123853,0.9808313761545733,0.9902380692441456,0.9801794840371986,0.9913315113617559,0.9896800103789902,0.9870610874406274,0.984831180738131,0.9885936305138957,0.9912124479436614,0.9908006134992043,0.9930237659910573,0.993221772267672,0.9967214127195255,0.9866908547531964,0.9910582400031748,0.982476345644132,0.979047568398177,0.9816509751212052,0.9764535677436288,0.9451823901133877,0.9795859420027448,0.9755222848018213,0.9803047612594141,0.9828741753487271,0.9674434497011539,0.9798448154354082,0.9755373792206312,0.9892915125473813,0.9743377478745864,0.9804532017136419,0.9626707701077242,0.9405112461490783,0.9559900877551826,0.9631893447337566,0.9651705891868967,0.9735545572817877,0.9703800806826489,0.9746117457612761,0.9901013375632007,0.978620539763893,0.9864346538691589,0.9660308542930307,0.9693160477271734,0.9748544047573439,0.9629091028606771,0.9888716176948092,0.9637081320368716,0.9694875473917345,0.9290820224120138,0.9767217054496379,0.9846332472014032,0.9512150295271274,0.9756425739344317,0.9468977009891171,0.9738465674872995,0.9650745978914476,0.9769346719399282,0.9846671778574159,0.9867228949058637,0.9656809056521989,0.9698546702302041,0.981593042660819,0.9747514800042191,0.9756829564637232,0.9735862306290284,0.9764747395745674,0.9790378274876279,0.9935780835527273,0.99403816570318,0.964840735616759,0.9799325242500492,0.9863357722052866,0.988996857136309,0.9921431856982997,0.9896017432319498,0.9811802243839475,0.9796749046872408,0.9961408189776428,0.9848009579034722,0.9905962951694649,0.9838772108003717,0.9663885715330999,0.9784807296666688,0.9859563210899139,0.9406699619135335,0.9818154019210263,0.9937894726094016,0.9868712782295895,0.994819003840645,0.9824323982644001,0.970758631067369,0.9865135760132062,0.9877749368880676,0.9963816699432113,0.9725039696896813,0.9905831707035472,0.9999999999999999,0.9733820015871316,0.9869946214444497,0.9858876635332146,0.9617356502510682,0.9770534770880746,0.9925176444614069
Chumera Sugandhi Phool,0.9706863840728116,0.9660651646573376,0.97388407539733,0.9617400233755563,0.9514365401111876,0.9658425388727413,0.9748866450283913,0.966450459768914,0.961428763522799,0.9678999106471737,0.9855731377161203,0.9750334091079175,0.9681286896681134,0.966953230311039,0.965828486688446,0.9885960207636292,0.9756107175544179,0.9716474277376762,0.9672833311711981,0.9846867317911728,0.9375493180671578,0.9425646734356885,0.9849020196433119,0.9914247845243296,0.9913219337486967,0.9703603518193012,0.9847199223017427,0.9802716583908233,0.9790323407171924,0.9811026533137285,0.9882937341311925,0.9815878175936965,0.9802798544752753,0.9647769656405852,0.9370610453537926,0.9813824852289468,0.9656242574131344,0.9821003145082492,0.9816564868834646,0.9491333392112251,0.9836134090112298,0.9727261178385266,0.9854873284923117,0.9951360486958957,0.9955543765737449,0.9905473873693224,0.9838066937294933,0.9787199263849093,0.9753366514810088,0.9851971912225267,0.9787909439182686,0.9924484947999085,0.98005004533815,0.9696162311198289,0.9946663429419728,0.9844573315385632,0.9887026895711764,0.9858678320190469,0.9659679641110164,0.9784232676695835,0.9717266714392176,0.9669587683791833,0.9846228701597286,0.9831576759214926,0.9850368008379006,0.9937079981392396,0.9927553243414569,0.9956921446170809,0.9918157268044427,0.9704165045341435,0.9751854005108352,0.9577794334223194,0.95879965383972,0.9721253192445941,0.9761013571667664,0.9717302927087872,0.97819340146918,0.9729890129123774,0.9311531237301708,0.9755265712559366,0.9893611321449156,0.9835236520506071,0.9860449715012592,0.984833362936005,0.9806928248686457,0.9572468385004856,0.978152296410773,0.9873204667507384,0.9797205338410145,0.9725400601840838,0.9754808902888621,0.9825162243314299,0.9655562450043468,0.9430807032027076,0.9576697729773833,0.9757940197393166,0.9186129746596722,0.9485699421055753,0.9733820015871316,1.0,0.9827856686498684,0.9784924565175606,0.9826692895510213,0.9741193775932228,0.9528498363645227
Je Chhau Timi,0.9837454929294602,0.9814294988880433,0.9823071242390934,0.9730987891487921,0.972944577668738,0.9764431240046353,0.990134908004646,0.9859873036637736,0.9670206196973566,0.978035130078088,0.9852882301835494,0.9802552335377874,0.9866596326017235,0.9873043648282194,0.9865390286591672,0.985998868601443,0.9752211123864208,0.9625278438215346,0.9708238146051668,0.9823537881252965,0.9520619399610358,0.9452825596242441,0.9946916846487246,0.9891970823290638,0.9952782850950019,0.9950333809792746,0.9907553114897364,0.9981472659893703,0.995073932965792,0.9899797334292275,0.98474177963991,0.9906309775944184,0.9820022861859873,0.9569853756560757,0.9271386017069223,0.9716319161949158,0.9691668630474843,0.9788648935900205,0.962658185767451,0.9699052289647055,0.9922982983374853,0.9714170182219032,0.9781516507532055,0.9790414762707323,0.985905474444102,0.9902029391773067,0.9782962361872908,0.9877175141134007,0.979229126686766,0.9719571548641621,0.9566060997511117,0.9742878550456495,0.9742255028505277,0.965188586724869,0.9805603033709632,0.9632450338130525,0.9735513282731116,0.9642329583869232,0.993211648001511,0.9941469425287895,0.9962411594215371,0.9906788844460274,0.9903300851110929,0.9747046148990922,0.9649650318180162,0.9769126690446518,0.9804504197094921,0.9841929164773197,0.9750131637678501,0.9900120454602069,0.9900136602088236,0.9805858141953453,0.9891206431920456,0.9894369523933472,0.9926630315127921,0.9796322898332744,0.9806131259240324,0.9771665518760607,0.9653546745880278,0.9895960785233746,0.9884516091283205,0.9898722722397675,0.990207592854465,0.9739509413883143,0.9883850014586651,0.9785225796042344,0.9702961081524483,0.9913029501359807,0.9942109917457382,0.9908371320167668,0.9945934055607443,0.993568772662129,0.9840052570207812,0.9711541206255098,0.986604968185858,0.9930252225024743,0.9531868904432741,0.9735631962067244,0.9869946214444497,0.9827856686498684,1.0,0.9944537763017545,0.989637389982768,0.9794480513543043,0.982153046667708
Kasari Bhanu,0.9921145372524485,0.9885287912039802,0.9758908641447667,0.9735826738409056,0.9837409734247171,0.9761710067690859,0.9865949739745932,0.9862359178370061,0.9594577099892969,0.9664875210975792,0.98376030830826,0.9752494311059179,0.9795086011452426,0.9832461926295887,0.9817693282222819,0.9794907226176461,0.9720114210522061,0.9533097181445772,0.9517128948585822,0.9672253048137592,0.9347791184656071,0.9569614718093804,0.9871483274880997,0.981609488990046,0.9885057579092179,0.9897082696067346,0.9818150649263137,0.9894839254785789,0.989869608484469,0.9852357691505721,0.9858783423434199,0.996332187741313,0.9726372079211569,0.9737457019424076,0.9300227180660489,0.9782710970082042,0.9846353699992937,0.9859342363097755,0.9697242831109318,0.980609105875701,0.9897677286551237,0.9789359061107562,0.9703486310454577,0.9743397069181898,0.9781667108942081,0.9817529659946322,0.9653576278877336,0.9886532432783521,0.980518790175515,0.9586502309174433,0.939741678991534,0.9783977860663206,0.9631476393696449,0.9777591456845222,0.9763982097915139,0.9485611541094954,0.9685344558250569,0.9573937237940964,0.9818929376380197,0.9867125302699379,0.9924223695813756,0.9780421007261709,0.9810013378288053,0.9705358814577671,0.9670346926938348,0.9718685757808422,0.9715704042713548,0.979078251178925,0.9731035087791896,0.9820322370911566,0.9875837220641287,0.9609477366984399,0.9762939602973331,0.9949831522421979,0.9946121689324848,0.9740495858934479,0.9746646230438255,0.9630740945126481,0.9521551252857288,0.9867094544925508,0.9840507665823415,0.9826260165051302,0.9934678404261525,0.9858274715680863,0.9783521980797126,0.9832237947058065,0.9499007199186312,0.9792073249143656,0.9906813996987536,0.9898710808303495,0.9877041149379242,0.9820604115418569,0.9642755765097277,0.9693378841839037,0.9870960818512731,0.9875178407739003,0.9425633556299546,0.974266993286113,0.9858876635332146,0.9784924565175606,0.9944537763017545,1.0000000000000002,0.9834694599426707,0.9659844755558499,0.9841180821524449
Timro Aankha,0.9583956617365306,0.9517997183612208,0.9674124526068898,0.9390254927652845,0.9424069052034824,0.9484342056186662,0.9692327332129775,0.9627347478345333,0.9332877876698344,0.9521427289590535,0.9642804092850306,0.9503608019589038,0.9603177095884209,0.9619486348737549,0.9555756330582423,0.967529391188174,0.9460344152187794,0.9384715734321636,0.9481355081073142,0.9697712615114098,0.9120576100078087,0.9139181748816787,0.9880893076825666,0.9798274267145439,0.9929358090954131,0.9801979301956144,0.9916623272629408,0.9905211734235744,0.9921130936778041,0.9742224107746124,0.9873527375116332,0.979995515232843,0.9818338266654001,0.9618951768430016,0.8834108761919576,0.9592971912597364,0.9537255766950277,0.963262146206256,0.9461553439274829,0.9368419197208834,0.9775406473299767,0.9571283232863043,0.9611490588428586,0.977706359973784,0.9865607258554485,0.9818463421535383,0.9672389133653337,0.963683481406665,0.9662392662650335,0.9627213646382153,0.974415989342238,0.9650760244015657,0.9527663487075825,0.9546276628584098,0.9729662063168744,0.9752001024561769,0.961295203993391,0.9569575824875239,0.9823147024248762,0.9783315166171653,0.9804255032325222,0.9844209360107711,0.9855527633719329,0.9572778895167415,0.9517891916403207,0.9733707716721609,0.9799019460402242,0.9825733296691141,0.9657872265644274,0.9639230360825702,0.9658705827321498,0.9611544192368919,0.9681122223143034,0.9698353229120388,0.9744173256098733,0.9503886311931468,0.962607728695461,0.961670926055221,0.9311856581331415,0.9720632210703464,0.9807567110110589,0.9730996662811459,0.9824594045753258,0.9726035452667988,0.969933584023174,0.9533664867050627,0.9824422555755107,0.9833799891696184,0.975337274439725,0.9663366579877071,0.9738229554895125,0.9776027707057218,0.9656493744863361,0.9288733184204429,0.9580653559818674,0.973917316187185,0.9067903643674978,0.9330769544699978,0.9617356502510682,0.9826692895510213,0.989637389982768,0.9834694599426707,1.0,0.9582129945658323,0.9488654238692862
Bhanchhan Lognemanchhe,0.96770302265408,0.9699080160909357,0.9769109436880647,0.9793295872321021,0.9553487325747633,0.9740117494650381,0.9787432310713882,0.9612462713943564,0.9878361692533724,0.9902461836911238,0.9888376798118133,0.988593527985784,0.9854339430487974,0.9747925818576614,0.9794825769461882,0.9903415254531619,0.9800004128938504,0.9794208578308258,0.9831259487410954,0.9873894859311259,0.9747908720447488,0.9424901133462087,0.9826240279043382,0.9884909575282393,0.9816383862771136,0.9785148638210817,0.9747791999895825,0.9811062722890866,0.9748568545495622,0.9828963103458124,0.9544826298153217,0.9701209965503347,0.9799972853606637,0.9068592098979124,0.9625579736767707,0.9621918938776411,0.9344659957085293,0.9695514449729997,0.9687887998866236,0.9506096145236803,0.9866527612373452,0.9677908515393472,0.9863142264529574,0.9795748660758058,0.9796137216624096,0.9880939295737006,0.9855155223232852,0.9796003017632254,0.9779137512982867,0.9895770086382809,0.9577846522656149,0.9704768866581566,0.9922035038534064,0.9404599081540591,0.9836548685273326,0.9631040693843641,0.9873220852746638,0.9840493470923618,0.9720944189428059,0.9867974321309886,0.9745074486268815,0.9749465798874096,0.9798850199795128,0.9891471484474644,0.965622725667894,0.9737724098297089,0.9742571266635238,0.9746177048263422,0.9715279518136773,0.9887176222474605,0.9804303041673519,0.9895645040667485,0.9840545177822464,0.9658202094268429,0.972035188948064,0.9819271221881266,0.9839940538999858,0.9875089679279581,0.9672587126601628,0.9741299613003739,0.9826654633746671,0.9896699311914499,0.9616344299489951,0.9475499983234094,0.9862576970472685,0.9510688596648122,0.9613384121626865,0.9895346255781795,0.9837446722906993,0.9772150434684675,0.9796337482307349,0.9889211571939717,0.9888744828170885,0.9702660659038513,0.9679800610736344,0.9799441034739577,0.9633977361201954,0.9726546974976114,0.9770534770880746,0.9741193775932228,0.9794480513543043,0.9659844755558499,0.9582129945658323,1.0000000000000002,0.9705870887029603
Jaba Sandhya Hunchha,0.9895473546554797,0.9912931429554568,0.9713896887410762,0.9891537303567582,0.9866465367216507,0.9873823365420552,0.9874285703330729,0.9879760175544036,0.9788319644537352,0.9798135823799939,0.9834737648233719,0.9859028456337138,0.9900617592508026,0.9910288651638995,0.9947160234079333,0.9768105598846711,0.9829366492992292,0.9651716147315219,0.9623571224640513,0.9635396827490158,0.9672859446142397,0.9515214065683505,0.9722486155635289,0.9659611089772012,0.9686007779000492,0.9825772761990476,0.958239864561181,0.9742876743325305,0.9701276615265569,0.9822350506231666,0.9596464541759752,0.9767461290027871,0.9489507798530495,0.9295191394522815,0.9523348523004209,0.9568109879649697,0.9642142912550128,0.9683971315854969,0.9595673520708844,0.9838684828376666,0.9841238410175169,0.9672028682089616,0.9720572221171603,0.9511834820806396,0.9537830565690795,0.9677516286460166,0.949036503787314,0.9872694358381511,0.9627356791152055,0.948579048422381,0.9003454862617374,0.9600408413984013,0.968384861899196,0.9503897489701835,0.957185142487034,0.9157496890081073,0.957502488685047,0.9444471744431274,0.9733325561791092,0.9820565862829008,0.9873729110633485,0.9634512532726323,0.9603213101314062,0.968002343664478,0.9600640053578193,0.9569083318047781,0.9539454000162321,0.9598550574910323,0.9628710826697292,0.9914064516155133,0.9905429187322687,0.9653415480556262,0.9805359704966725,0.9870837055073841,0.9866927881826724,0.9866274058345946,0.9767998590025312,0.9668651088855733,0.979144022617861,0.9881142349850162,0.972557862316522,0.9819946504208592,0.9756221265602738,0.9553663362570326,0.9738186335998867,0.9866113151487073,0.9173201319759932,0.9697634734725744,0.9888778648603521,0.989866373244502,0.9887706839410322,0.976640683425156,0.9652015414087737,0.9927950683510488,0.9939968286888221,0.9903249189894423,0.9802571514581895,0.9965634888527234,0.9925176444614069,0.9528498363645227,0.982153046667708,0.9841180821524449,0.9488654238692862,0.9705870887029603,1.0
